user_id,stance_label,full_text,retweet_count,favorite_count,moral
47140656.0,1,"@gmbutts The only people taking risks are the unvaxed
You vaxed?
You've little to be concerned about
I get #2 this week
If someone isn't vaxed I just don't care
Especially as we'll likely hit close to 80% of adults fully vaxxed
With all the natural exposure over 16 mths
It'll be over",0,0,0.0
47140656.0,1,"@drandrewb Yup
The messaging has been terrible &amp; in the end overcoming the hesitant only could get us to 85% fully vaxxed 
I had to sit down with my elderly mother and convince her to get EACH dose
With #1 then had to do it again for #2
But, she did it thankfully",0,0,0.0
47140656.0,1,"@SkeenaSage @Scribulatora If you're fully vaxxed why do you care?
I am and I don't
All I care is my HCW is competent &amp; professional",0,0,1.0
47140656.0,1,"@elsworthroy @AndyfromTucson @VinSidious @neontaster Fully vaxxed are NOT a significant vector of CV
Please don't spread misinformation
Studies below https://t.co/NlKWMzylZJ",0,1,0.0
47140656.0,1,"@QueendomOfBee @andy_utoronto @RMVB4Flight @FurnessColin Adults are the only concern
Specifically over 60 as they're
2/3rds of hospital/ICU &amp; 96% of deaths in Canada 
The more adults vaxxed, CV+ in U20s drops
Also  16 mths of natural exposure bumps 80% up some
There AREN'T new variants
Delta is primary now
Adults
Get vaxxed",0,0,0.0
47140656.0,1,"@AirborneYYC @LochNessDragon @FluffyFire @ManishaKrishnan Canada's U20s are around 8 million
14 have died d/t CV
That's over nearly a year &amp; a half
Pools are a bigger threat to kids than CV
Best thing is for adults, specifically, over 60s to be 100% vaxed
Even better? 
We'll be close to 80% of ALL adults fully vaxxed in 4 weeks or so",0,1,0.0
47140656.0,1,"@CTVToronto I'm fully vaxed
Took days to convince my elderly Mom to get fully vaxxed
Supportive of all, especially older, adults to get vaxed
Cases low &amp; going down
Hosp/ICU a FRACTION of the worst peak &amp; going down
AFTER schools open for weeks!
I'll support businesses that DON'T enforce",0,2,0.0
47140656.0,1,"@ryangerritsen Not my data
Fully vaxxed
Supportive of adults getting vaxed
Won't add that shitty app to my phone
And I'll forgo indoor restaurant dining, et al, until this Covid shitshow is done next year and they can't justify the mandates any longer",1,11,0.0
47140656.0,1,"@Miridunn @gmbutts All the adults vaxxed?
Then there's no threat
Ease off on the rhetoric
It doesn't help convince the hesitant*
It stiffens resolve
*not talking about anti-vaxxers",0,0,0.0
1.17e+18,1,@RedRockWesterly @ivanooze85 @ABC 47% of Americans are unvaccinated.,0,1,0.0
1.17e+18,1,"@littlebirdk @thenewsoncnbc @CNBC @megtirrell 35% of Americans are completely unvaccinated. 

Most of them live in the same area as one another. 

Give it a week or two and we'll see nature showing us where the unvaccinated are.",0,2,0.0
1.17e+18,1,@CNBC It was the unvaccinated ones. So nothing to worry about.,0,0,0.0
1.17e+18,1,"@CNN Delta strain is pretty serious for the youth. 

12 and over can be vaxxed.",0,0,0.0
1.17e+18,1,"@cgsg52008 @KTLA We are at 72% vaxxed. 

Fat chance. 

Maybe in kern and Lassen County.",0,0,0.0
1.17e+18,1,"@AceHudsonJr @jhardingAL @NBCNews False. 

The coach would not answer if they were vaxxed and said that's political. 

So they were not vaxxed.",0,0,0.0
1.17e+18,1,"Ssssssshhhhhhhhhhhhhhocked!

#covid #antivax #dummy 

Virtually all hospitalized Covid patients have one thing in common: They're unvaccinated https://t.co/jIP3Ws9hFt via @nbcnews",0,1,0.0
1.17e+18,1,"@movinsoulmotion @TWines4congress @GavinNewsom Keep getting your medical information from Trucker Carlson who tells you to not get vaxxed but is vaxxed himself. 

Have fun with delta.",0,52,0.0
1.17e+18,1,"@KTLA So far 97% of hospitalizations are unvaccinated. 

I can live with their loss.",0,1,0.0
1.17e+18,1,"@Craig_A_Spencer Should we be having this discussion now at a moment when we need 30% of the unvaccinated Americans to get vaccinated and.....

Vaccinated booster shots don't exist!!

Really clouding the vaccine message with this one. 

#fail",0,1,0.0
1.17e+18,1,"@MaxHallman @LAFDtalk @LACity Unmasked at Starbucks. Umnasked at the 7/11. Unmasked anywhere they go. 
Anti vax, anti mask, anti science. 

A heart risk to the community. 

They are the unvaccinated minority. 
Maybe they should move to kern county. Let smart cops take the lead.",0,0,1.0
1.17e+18,1,@WestCoastGal63 @CBSLA https://t.co/TgFSJbKZm6,0,0,0.0
1.17e+18,1,"@Craftydeals4u19 @KTLA 90% of hospitalizations and deaths are the unvaccinated. 

#DontDoYourResearchAskADoctorWhoIsQualifiedAndEducatedInTheMatter",0,0,0.0
1.17e+18,1,"@mrvegas95214342 @KTLA No unvaccinated republican states in Israel. 

Like none at all.",0,0,1.0
1.17e+18,1,@GodAlmighty90 @FoxNews 90% of covid deaths and hospitalizations are the unvaccinated,0,0,1.0
1.17e+18,1,@GigiGraciette @FOXLA Yeah totally lock the doors. Half of LAPD is unvaccinated.,0,0,0.0
1.17e+18,1,"@CBSNews As a Californian, I truly hope all the unvaccinated nurses go to Nebraska. 

I prefer Antarctica, but Nebraska is my second choice",0,0,0.0
1.17e+18,1,@H42041340 @Isabel14846515 @KTLA In the United States of America 97% of hospitalizations are the unvaccinated.,0,0,0.0
1.17e+18,1,@del_griffth @FoxNews 97% of hospitalizations are the unvaccinated,0,0,0.0
1.17e+18,1,@Group3921 @latimes https://t.co/UVTAUUFi37,0,0,0.0
2766603077.0,1,"RT @NotHoodlum: Buffalo Bills’ Cole Beasley vows to remain unvaccinated and ready to face sanctions rather. In 2011, Beasley vowed never to…",89,0,1.0
2766603077.0,1,"RT @ashishkjha: Close family member just called to say he tested positive for COVID

He's 21, healthy, college senior, vaxxed

Feels OK. So…",2303,0,0.0
2766603077.0,1,"RT @SHEsus__Christ: I hate that we live in a society where I need to explain, with reasons, why I don't want unvaccinated conspiracy theori…",496,0,1.0
2766603077.0,1,"RT @Angry_Staffer: A little birdie told me multiple companies sent new vaccination requirements out today. 

- weekly testing at employees…",3710,0,0.0
2766603077.0,1,"RT @CNY315_: @HI_SMG @Bease11 I'm rooting for Cole and want him to do well, be well, and be happy

But it's rough to see him continuing to…",1,0,0.0
2766603077.0,1,"RT @SRuhle: Let's be clear. 
This story is a reminder.
No one is being forced to get vaxxed. 
This woman is choosing to leave her job.",6055,0,0.0
2766603077.0,1,RT @richsignorelli: I still wear a mask outside of my home even though I am fully vaxxed bc Trump &amp; his deranged anti-science &amp; anti-truth…,70,0,0.0
2766603077.0,1,"RT @PalmerReport: Kyrie Irving says his critics are afraid to say it to his face. He’s right. He’s unvaccinated, so no one wants to get any…",210,0,0.0
2766603077.0,1,RT @DrEricDing: HOLY COW—an astronomical 90% attack rate of #DeltaVariant on a mostly unvaccinated ship! Warship or cruise ship — risky as…,742,0,0.0
2766603077.0,1,RT @DrLeanaWen: Excellent. I hope other cities follow San Francisco’s lead. Want to stay unvaccinated? That’s your choice. But if you want…,158,0,0.0
2766603077.0,1,RT @StephenKing: NJ Governor Murphy calls the unvaccinated “the ultimate knuckleheads.”,3434,0,0.0
2766603077.0,1,"RT @rmayemsinger: Sadly, and hear me out while explain ""sadly,"" Greg Abbott is vaccinated. And because Greg Abbott is vaccinated, he'll be…",26,0,0.0
2766603077.0,1,RT @DrDenaGrayson: Half a million maskless bikers—including countless numbers of UNVACCINATED—from all corners of the country are gathering…,310,0,0.0
2766603077.0,1,"RT @OccupyDemocrats: BREAKING: NBA legend Charles Barkley announces that he will lead a pro-vaccination rally, blasts unvaccinated “idiots”…",6529,0,0.0
2766603077.0,1,"RT @VictorianCHO: Right now in Victoria, if you’re over 60 and unvaccinated and you get COVID, you’ve got a 1 in 35 chance of ending up on…",1124,0,0.0
2766603077.0,1,"RT @DemCastUSA: Ron DeSantis has committed an enormous amount of time, money and resources  to make sure Floridians are unvaccinated. 

But…",24,0,1.0
2766603077.0,1,RT @PeterHotez: My view: rather than punish/shame @AaronRodgers12 I would much rather enlist his help to vaccinate the nation. We’ve alread…,309,0,1.0
8.61e+17,1,"RT @DearAuntCrabby: Nearly all COVID deaths in US are now among unvaccinated.

They had their chance. I shall not mourn thee. 
 https://t.c…",290,0,1.0
8.61e+17,1,"RT @WHCOS: And most importantly, completely avoidable.  We've set up 80,000 vaccination sites: one is less than 5 minutes from your house.…",447,0,0.0
8.61e+17,1,"RT @PeterHotez: I’ve been saying Delta variant could rip through the South this summer, in which case could hit unvaccinated young people p…",1920,0,0.0
8.61e+17,1,"RT @PeterHotez: I predict in coming weeks as delta consumes the nation, reports of unvaccinated young people in hospitals ICUs rise, esp in…",1375,0,0.0
8.61e+17,1,"RT @WarnockWarrior: @B52Malmet All due to unvaccinated Republicans listening to Tuckums

It's going to cause new variants &amp; put unnecessary…",3,0,1.0
8.61e+17,1,RT @Forbes: 99.5% of people killed by Covid in the last 6 months were unvaccinated https://t.co/kJNRkOLxvq https://t.co/eI2UCMfbbB,451,0,1.0
8.61e+17,1,RT @PamelaBrownCNN: Now that the pandemic is changing course again &amp; there are so many fresh questions for what it all means for the vaccin…,21,0,0.0
8.61e+17,1,"RT @ImSpeaking13: The far right fake news is crying that the unvaccinated are being treated like “second class citizens.”

Yes! Because you…",477,0,1.0
8.61e+17,1,RT @B52Malmet: Republicans see their base is dying off. Mitch is worried.,76,0,0.0
8.61e+17,1,RT @gtconway3d: “The unvaccinated will set the country on fire over and over again.”,2062,0,0.0
8.61e+17,1,"RT @oliverdarcy: Media focus should be on the unvaccinated, @JReinerMD and @DrLeanaWen told me. https://t.co/3gp54GTje7 https://t.co/xgPaKV…",64,0,0.0
8.61e+17,1,"RT @AnnieGabstonH: Vaccines are much easier on the body than COVID19 and, unlike funerals, they're free.

***
'I am furious with myself': U…",175,0,0.0
8.61e+17,1,"Yes. 
1) We do not need any more variants
2) We do not need anymore deaths or long haulers no matter who they vote for. 
3) There are those that cannit get vaxxed like those that have had transplants, young kids etc. 
4) Immunocompromised are still at risk. https://t.co/idoixmjbRB",0,0,1.0
8.61e+17,1,RT @B52Malmet: Florida doctor to refuse in-person treatment for unvaccinated patients https://t.co/bweAQH82uH via @USATODAY,71,0,0.0
8.61e+17,1,"RT @iamgabesanchez: What in the Death Eater-Nazi-KKK shit is this?!

The same covidiots who compared vaccines and masks to the Holocaust ar…",83,0,0.0
8.61e+17,1,"RT @musicrocksit452: .@US_FDA  On behalf of frontline healthcare workers, we're at 8 months or over since we've been fully vaxxed. At 6 mon…",685,0,0.0
8.61e+17,1,My son has a cough &amp; cold symptoms.  Taking him to the Dr. Later.  Fully vaxxed. Mask even in the house. No school until test comes back. I am worried about him of course but also worried for others. Not taking any chances.,0,4,0.0
8.61e+17,1,"RT @davidgura: Duke University employees have until October 1st, at 10 a.m. ET, to prove they have been vaccinated.

Unvaccinated staff who…",2227,0,0.0
8.61e+17,1,RT @jefftimmer: Our species is doomed,118,0,0.0
8.61e+17,1,"RT @StevenTDennis: VIDEO: Mississippi's frustrated state health officer says 8,000 people in his state are dead from COVID; there are zero…",458,0,1.0
8.61e+17,1,"RT @ElginCharles: Hospital wards are filling up across the nation with unvaccinated individuals NOT vaccinated. 

Basic deductive reasoning…",41,0,0.0
8.61e+17,1,"RT @AnnieGabstonH: I want to see a lot more of t his. People who refuse, without proof of medical need, to get vaccinated should go inside…",59,0,1.0
8.61e+17,1,RT @realTuckFrumper: George Takei says ‘willfully unvaccinated’ should stop receiving priority medical care https://t.co/wX5e6nDCRF,807,0,1.0
8.61e+17,1,"RT @TCRG2012: Vaxxed!

Masked!

...doing my part to #SpreadTheLove
and NOT the virus.

#DemVoice1 #ONEV1 Z21 #FreshVoicesRise #wtpBLUE http…",158,0,0.0
8.61e+17,1,RT @lesleyabravanel: This front line worker spends 12 hour days dressed like this as her hospital is swarmed by unvaccinated people. Her co…,502,0,1.0
8.61e+17,1,RT @B52Malmet: Disappointing to see State Farm’s decision.,52,0,0.0
8.61e+17,1,"RT @ddale8: Harris said in July that “virtually every person who is in the hospital sick with Covid-19 right now is unvaccinated."" Someone…",893,0,1.0
30811054.0,1,"@Tyga I think the world needs to know about how we can help each other. No politics just doing the right thing. Can u help spread the word?
NOW AVAILABLE &amp; selling like mad already. #VAXXED™ Tshirts &amp; Facemasks many different colors available! 
https://t.co/nrCGaC475r https://t.co/DNRaLaBHpm",0,0,0.0
30811054.0,1,"@WHO I think the world needs to know about how we can help each other. No politics just doing the right thing. Can u help spread the word?
NOW AVAILABLE... my own designs. #VAXXED™ Tshirts &amp; Facemasks many different colors available! 
https://t.co/nrCGaC475r https://t.co/ToQOAblNLG",0,0,0.0
30811054.0,1,"@andersoncooper I think the world needs to know about how we can help each other. No politics just doing the right thing. Can u help spread the word?
NOW AVAILABLE &amp; selling like mad already. #VAXXED™ Tshirts &amp; Facemasks many different colors available! 
https://t.co/nrCGaC475r https://t.co/yYMsIc5lNF",0,0,0.0
30811054.0,1,@ericswalwell Get VAXXED and Band Together!  https://t.co/uW4I3i62SQ,0,0,0.0
30811054.0,1,@TheRealHoarse @Larramarr1980 Just get VAXXED!!!! https://t.co/uW4I3i62SQ,0,0,0.0
30811054.0,1,@BetteMidler @mmpadellan Can you also suggest that everyone in the world get VAXXED!!!  https://t.co/uW4I3i62SQ,1,1,0.0
30811054.0,1,"@alissakmclean @armanwalker Congratulations Gov. Newsom! This is what happens when people ""Band Together""!
Through midnite California time in honor of Gov. Newsom's victory get #VAXXED with a #discount  on any of the #VAXXED Bracelet Packages!

Just enter code NEWSOMWINS at checkout https://t.co/uW4I3i62SQ",0,1,0.0
30811054.0,1,VAXXED™ will be donating a portion of every sale to The WHO Covid-19 Solidarity Response Fund. Use promo code SUNSET21 at checkout through Tuesday night. https://t.co/uW4I3i62SQ,0,0,1.0
30811054.0,1,"@apbenven It would be easier if you could SEE if they're vaccinated by checking if they've been VAXXED™ https://t.co/uW4I3i62SQ 

Use promo code SUNSET21 before the end of #LaborDay!",0,0,0.0
30811054.0,1,"If you get close to the public like a police officer, healthcare worker, EMT/paramedic, teacher, bus driver, waiter/waitress, store clerk, etc, you should definitely get VAXXED™!
https://t.co/uW4I3i62SQ
#BandTogether",0,0,0.0
30811054.0,1,"@POTUS Get VAXXED™... it will show others you #BandTogether and give a crap about them!
https://t.co/uW4I3i62SQ",0,0,0.0
30811054.0,1,@OccupyDemocrats @geekeducator And they all need to get VAXXED™! https://t.co/uW4I3i62SQ https://t.co/dorzKLXrYU,0,0,0.0
30811054.0,1,@dogecoin_r Add VAXXED™ to that list... https://t.co/zUcAPDCSFr,1,1,0.0
30811054.0,1,@PramilaJayapal Yes and all people should get VAXXED™ https://t.co/uW4I3i62SQ https://t.co/nUuvDnX6k0,0,0,0.0
30811054.0,1,"@JohnnyLaFuria I appreciate it Johnathan, and I understand and am aware of this. I will stand by my belief, based on science and fact, that having been vaxxed is far bette than not. As I'm sure you've seen 99%+ of all covid cases are among the non vaxxed. Stay safe.",0,1,0.0
30811054.0,1,"@DrTomFrieden ABSOLUTELY!!! Get in on the VAXXED™ movement! 
Have you been Vaxxed™? https://t.co/XIFC65vJ5o https://t.co/xNIjrBmpAJ",0,0,0.0
30811054.0,1,"Let’s do our part! Get your “VAXXED“™ T-shirts, sweatshirts, even face masks! Bracelets will be worn by hospital staff, doctor's offices of all types, school staff &amp;students, supermarket employees and the driver of your favorite ride share. 
Let's Rebuild https://t.co/XIFC65vJ5o https://t.co/2s10nAi7sr",0,0,0.0
30811054.0,1,"@Jim_Jordan 99% of Covid hospitalizations and deaths are unvaccinated people in the United States.

Let's do our part... GET VAXXED™ NOW!!! https://t.co/nrCGaC475r https://t.co/9nhlBfcK2p",0,0,1.0
30811054.0,1,"@washingtonpost THIS IS A MUST PEOPLE... for old and young! Stand in solidarity with the whole VAXXED™ movement and show them you care!
https://t.co/zUcAPDCSFr",0,0,1.0
30811054.0,1,"WIN A FREE 5 PACK OF RED VAXXED™ BRACELETS:
QUESTION: What was the first song I ever learned on guitar?
Whoever guess ""closest"" which can mean guessing the exact song, a song by the same artist or even close in some other way, will be the BIG WINNER! (with free shipping)
AND GO! https://t.co/XMd4Ik3iaY",0,0,0.0
30811054.0,1,"@chris_notcapn They need to know about how we can help each other. No politics just doing the right thing. Spread the word!

NOW AVAILABLE &amp; selling like mad already. #VAXXED™ Tshirts &amp; Facemasks many different colors available! 
https://t.co/nrCGaC475r https://t.co/ww4vEAmYAl",0,0,0.0
8.96e+17,1,@Mau_Reece Hi! please find the unroll here: 1) Over 99% of recent #COVID deaths are of unvaccinated people. While… https://t.co/zerrsOB0mm Talk to you soon. 🤖,1,3,0.0
8.96e+17,1,"@damedic7276 Hello, you can read it here: It was always a pandemic of the unvaccinated. What it is becoming now… https://t.co/yPpBT9n3Gx Share this if you think it's interesting. 🤖",0,1,0.0
8.96e+17,1,"@jjj5819 Salam, you can read it here: COVID Update July 10, 2021: 2021 will be the year of the Unvaccinated… https://t.co/AFpKxocE3Y Talk to you soon. 🤖",0,0,0.0
8.96e+17,1,"@damedic7276 Hello, here is your unroll: COVID Update July 10, 2021: 2021 will be the year of the Unvaccinated… https://t.co/AFpKxocE3Y Enjoy :) 🤖",1,2,0.0
8.96e+17,1,"@avivajazz Bonjour, you can read it here: Here, @DrLeanaWen discusses the analogy between going unvaccinated… https://t.co/08gjB1ztZK Enjoy :) 🤖",0,0,0.0
8.96e+17,1,"@j_pez Saluti, you can read it here: So, if we look at the rate of hospitalizations for double vaxxed folk… https://t.co/qPNGBl7iK4 Share this if you think it's interesting. 🤖",2,0,0.0
8.96e+17,1,"@_GKB_Jr Guten Tag, you can read it here: 1/ “Fully vaccinated were more likely than unvaccinated persons to be… https://t.co/70XVR6k1JE Have a good day. 🤖",3,4,0.0
8.96e+17,1,"@Medic4allHuman Hello, you can read it here: Immunization expert: 'Unvaccinated people are not dangerous;… https://t.co/Bc9GLZDuRp Talk to you soon. 🤖",32,53,0.0
8.96e+17,1,"@firebrannd Bonjour, please find the unroll here: Vaccinated people have higher infection rates than unvaccinated -… https://t.co/2aMmkXBebt Enjoy :) 🤖",0,0,0.0
8.96e+17,1,"@PaulStewartII Hello, the unroll you asked for: The unvaccinated I know IRL are women 40-65 who use organic herbal… https://t.co/LiUwdcBLeY Enjoy :) 🤖",0,0,0.0
8.96e+17,1,"@Datanerdkim Hi, here is your unroll: Being a parent right now of an unvaccinated kid heading to school in… https://t.co/ku2fiYwLbr Enjoy :) 🤖",0,1,0.0
8.96e+17,1,"@EcoLogicalNet Hola, please find the unroll here: We have an incredibly powerful antivaccine lobby here in Texas… https://t.co/GmRRaKqgNG See you soon. 🤖",0,0,0.0
8.96e+17,1,"@Ringo7765 Hallo, the unroll you asked for: 1) Over 99% of recent #COVID deaths are of unvaccinated people. While… https://t.co/zerrsOB0mm Talk to you soon. 🤖",0,2,0.0
8.96e+17,1,@cewollard Hi! here is your unroll: There's a group of pesky unvaccinated ruffians I want to discuss You… https://t.co/kTGKjrXDku Have a good day. 🤖,11,19,0.0
8.96e+17,1,"@RandallHead1 Hi! here is your unroll: In case you are wondering why roughly 100,000 unvaccinated Americans… https://t.co/llAryZdjAU Have a good day. 🤖",0,0,0.0
8.96e+17,1,"@Sundaykoffron Hi, you can read it here: We are in trouble. We are seeing a lot of unvaccinated children &amp;… https://t.co/XsaUsfZ3zw Talk to you soon. 🤖",2,1,0.0
8.96e+17,1,@saffy_keith Hi! the unroll you asked for: 11.11.21: UK CoV2 infection rates among the fully vaxxed remain… https://t.co/q051l7SZqX Have a good day. 🤖,0,0,0.0
1.18e+18,1,"RT @bridget123goooo: 50+ teens &amp; staff caught #Covid_19 at a church camp. 

All were eligible for the vax, but the IL hlth dept said only “…",117,0,0.0
1.18e+18,1,RT @crwequine: This asshat and his fake news. 🤦‍♀️ The data clearly shows increased deaths in the unvaccinated. Outright lies. https://t.co…,1,0,1.0
1.18e+18,1,RT @BarbLarochelle: Should be interesting to revisit this on about July 15. The wilful ignorance in Alberta is distressing. https://t.co/e6…,86,0,0.0
1.18e+18,1,RT @beansprouts_mom: No masks in #bced K to 3. Flimsy cloth ones for the most part gr 4 to 12. #DeltaVariant data consistently 2 weeks out…,7,0,0.0
1.18e+18,1,RT @DrEricDing: Dear friends—stay safe. Keep masking indoors regardless of vaccination status. Sometimes a healthy bit of pandemic alarmism…,638,0,1.0
1.18e+18,1,"RT @DFisman: The option to refuse service to unvaccinated individuals has to be made available to restaurants, bars and coffee shops in Ont…",636,0,0.0
1.18e+18,1,"They are very uniform.
Unlike Winnipeg.
Which is extremely diverse.
Go to: Winkler, Steinbach, Altona, etc.
Almost carbon copies of each other.
Brainwashed religious people.
Who believe there religious freedoms trumps societies Healthcare and safety.
It doesn’t! https://t.co/YJ2iKB7EDq",0,1,1.0
1.18e+18,1,"RT @AHS_media: This First Person article is a letter to an unvaccinated patient on life support from Raiyan Chowdhury, an intensive care do…",127,0,1.0
1.18e+18,1,"6 of our Primers have chosen a mitigation strategy.
Which has been proven disastrous around the world! 
Only Quebec seems to be slowly changing. We need to use a Covid Zero strategy.
We can’t just rely on vaccines!
Not until the whole world is vaccinated! https://t.co/gj4vGT6OlY https://t.co/WB7cnX0SQl",0,0,0.0
1.18e+18,1,RT @OccupyDemocrats: BREAKING: Florida doctor tells her “selfish” unvaccinated patients she’ll stop treating them in person because “the he…,14490,0,1.0
1.18e+18,1,RT @NoLore: It would be fascinating to know the percentage of unvaccinated folks who have COVID antibodies.,3,0,0.0
1.18e+18,1,RT @Serendipity7845: @GillianMcKeith Her choice.  Patients should not be subjected to being treated by unvaccinated health care workers who…,51,0,0.0
1.18e+18,1,"RT @NC5PhilWilliams: BREAKING: Vanderbilt University Medical Center, Nashville's premier teaching hospital, is FULL and declining transfer…",1101,0,0.0
1.18e+18,1,"Why does our incompetent government wait so long.
It has never worked!
They need to all resign already. https://t.co/fJOtTokQjH",0,0,1.0
1.18e+18,1,"RT @cnni: Germany's capital Berlin will ban unvaccinated people from restaurants, bars, cinemas and other entertainment venues from Monday,…",298,0,0.0
1.18e+18,1,"RT @mini_bubbly: My son has had a sore throat for days, stuffed up, told him to take a rapid test, I brought him several that I had picked…",14,0,0.0
1.18e+18,1,"RT @angie_rasmussen: This is actually only 1 question but as I'm part of the ""woke mob"" I'll answer it:

Far fewer vaccinated people get CO…",265,0,0.0
1.18e+18,1,"RT @VABVOX: Anyone can carry COVID. 
The likelihood of being hospitalized is less than 5% for vaccinated people, whereas 95% of those hospi…",12,0,0.0
1.18e+18,1,"RT @sarrahh011: 563 new cases of COVID in Ontario today. Thank gawd @fordnation said it will be all over in January, also no need for HCW's…",55,0,0.0
1.18e+18,1,"RT @CDCgov: When Delta variant became dominant, vaccination reduced risk of #COVID19 hospitalization 84%, a new report shows. Fully vaccina…",405,0,0.0
1.18e+18,1,"Why are you pandering to these idiots for?
Ratings and money.
Our infections and deaths deserve respect....
Not the spreading of lies. https://t.co/C7JIYhaMJE",0,0,1.0
1.18e+18,1,"RT @IrfanDhalla: The main reason to vaccinate anyone is to help that person. And with the Pfizer vaccine, it’s clear that the benefits of v…",30,0,0.0
3942640092.0,1,"RT @RealCandaceO: Mainstream media is saying the delta variant is ravaging America due to the unvaccinated. 
Serious question—Do you guys k…",3731,0,0.0
3942640092.0,1,RT @ellymelly: People are saying that was @ClintMaynard2GB casually suggesting that unvaccinated people should be stopped from going to the…,144,0,0.0
3942640092.0,1,"RT @kimmieM1973: To the ppl who got vaxxed just so life could go back to normal, are u ok with the fact that some fam &amp; friends will soon n…",162,0,0.0
3942640092.0,1,"RT @ab_matty: I don't seem to recall the same ""frustration"" from treating addicts who overdose or sex workers with STI's 
https://t.co/N1sY…",3,0,1.0
3942640092.0,1,RT @MarcScottEmery: At UWO at Richmond St entrance with signs! UWO reminds it’s students that along with being double-soon-to-be-triple vax…,11,0,0.0
3942640092.0,1,RT @Dljwinter1: @EzraKahan The covid 19 vaccine has made a lot of people less racist Now they only hate everyone equally especially the unv…,1,0,1.0
3942640092.0,1,RT @Superno_1111: Chatted with a Sunnybrook ICU RN today. Most people ending up in ICU aren't COVID patients. And the ones that are are lar…,385,0,0.0
3942640092.0,1,"RT @ashkaur: Those who have not figured it out by now...

...NEVER will.

They will roll up their own sleeves, &amp; those of their children, w…",66,0,0.0
3942640092.0,1,RT @kinsellawarren: Without a doubt,12,0,0.0
3942640092.0,1,RT @KarenSe68761496: @FR4ZZL3D @sajidjavid Anyone would think there’s a long term depopulation agenda going on!!!! Oh.......Wait......there…,3,0,0.0
3942640092.0,1,RT @bryanvilleneuve: Please explain exactly how healthy unvaccinated people are killing vaccinated people?,216,0,1.0
3942640092.0,1,Time for a #NationalGeneralStirke on #Oct 16th then. https://t.co/eP3h7zn8wV,0,0,0.0
3942640092.0,1,RT @greg_scott84: Holding up the supply chain until Americans get vaxxed?! This is DISGUSTING!!! https://t.co/31L5HqIU5e,127,0,1.0
3942640092.0,1,"RT @heather_wynalda: So if you worked your entire life, and you’re retired, but unvaccinated… they are discussing coming for your social se…",4164,0,0.0
3942640092.0,1,"RT @stacey_rudin: Intel will not force employees to get vaccinated. 

Intel’s vaccinated employees cannot say they do not want to work with…",5115,0,0.0
3942640092.0,1,It only takes like 15 MLA's to bring down @fordnation. Do it Do it #StandUpForSomeThing https://t.co/86zWvkfgUH,0,0,0.0
3942640092.0,1,"RT @robfoot: I think it's a reasonable estimate that 18 - 39 year olds represent, what, 50% of all restaurant spending?

35% of them are un…",125,0,0.0
3942640092.0,1,RT @Travisdhanraj: #NEW @CPC_HQ has issued release saying an @erinotoole gov’t will require unvaccinated passengers to present recent negat…,158,0,0.0
3942640092.0,1,RT @CharJackson82: I have a lot of friends and family who are vaxxed. I don’t give af about that. I don’t care if you got the vax or not. W…,103,0,0.0
3942640092.0,1,"RT @SheilaGunnReid: Grateful to hear David Staples ask the premier about discrimination against the unvaccinated, and why he doesn't seem t…",139,0,1.0
3942640092.0,1,"RT @Martyupnorth_: I can't believe I didn't realize this earlier.  660,000 Albertans are not eligible to receive the vaccine (0-11 years).…",192,0,0.0
3942640092.0,1,RT @shaquilleordea1: Its not the job of the unvaccinated people to keep the vaccinated people safe...that's the vaccines job!,66,0,1.0
3942640092.0,1,"RT @Humanlty1o1: Things don't add up with this one.

3.5 hr flight, man wouldnt have been allowed to board if he was symptomatic.

Covid sy…",389,0,0.0
3942640092.0,1,"RT @Vax2023: The Good Catholic Premier
The word on Telegram is that 
The Good Catholic Premier &amp; his wife are Un-Vaxxed",84,0,0.0
3942640092.0,1,"RT @pdubdev: In Pfizer’s 6 months follow up vax study,  there was NO difference in deaths between the vaxxed and the placebo groups.",6085,0,0.0
3942640092.0,1,RT @IANFREE613: Still waiting to see the 100s of thousands of unvaccinated people dying in the streets...Can someone let me know when this…,48,0,1.0
3942640092.0,1,"RT @BernieSpofforth: AUSTRALIA - They plan to destroy the lives of all the un-vaccinated.

“Your life will be miserable….You won't be able…",1816,0,1.0
3942640092.0,1,"RT @rick_pittman: I haven't tested positive for COVID, but I have tested positive for integrity. It's a difficult road being unvaccinated.…",1449,0,0.0
1.33e+18,1,#DeltaVariant https://t.co/TK6x2xMEoL,0,0,0.0
1.33e+18,1,RT @DrEricDing: 5) Even Joe Biden is warning about the #DeltaVariant and kids. A presidential speech on the topic means it’s a global prior…,282,0,0.0
1.33e+18,1,RT @PeterHotez: Many thanks @JudyMinkoff indeed between the antivaccine aggression from conservative lately White Nationalist groups + rece…,135,0,1.0
1.33e+18,1,RT @AhmedBaba_: @TheTNHoller She’s right. This is a photo of me having a magnetic attack after being vaxxed. My friends joke and call me Mo…,159,0,0.0
1.33e+18,1,"RT @CNBCJulianna: One major takeway: Two doses is far better than one when it comes to the Delta variant from India. 

Potentially big impl…",67,0,0.0
1.33e+18,1,"RT @charles_gaba: ""In other news, water is wet""...but seriously: 99.2% of recent #COVID19 deaths are among the unvaccinated https://t.co/tY…",13,0,0.0
